bibtex_key;title;author;journal;year;source
AbuHashish2018119;An analysis of social data credibility for services systems in smart cities – Credibility assessment and classification of tweets;Abu Hashish, I. and Motta, G. and Ma, T. and Liu, K.;Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST;2018;Scopus
NoAuthor2018;Proceedings - 2017 International Conference on Engineering and MIS, ICEMIS 2017;;Proceedings - 2017 International Conference on Engineering and MIS, ICEMIS 2017;2018;Scopus
Chang2016751;Extreme user and political rumor detection on twitter;Chang, C. and Zhang, Y. and Szabo, C. and Sheng, Q.Z.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2016;Scopus
 ISI:000263224700023;Virtual Social Networks Online and Mobile Systems;Safar, Maytham and Sawwan, Hussein and Taha, Mahmoud and Al-Fadhli, Talal;;2008;ISI Web of Science
Sato2018348;Design of a method to support Twitter based event detection with heterogeneous data resources;Sato, K. and Wang, J. and Cheng, Z.;Proceedings - 2017 IEEE 8th International Conference on Awareness Science and Technology, iCAST 2017;2018;Scopus
20183105631692;Real-world witness detection in social media via hybrid crowdsensing;Cresci, Stefano and Cimino, Andrea and Avvenuti, Marco and Tesconi, Maurizio and Dell'Orletta, Felice;12th International AAAI Conference on Web and Social Media, ICWSM 2018;2017;El Compendex
 ISI:000387222400004;"Computer-Mediated Deception: Strategies Revealed by Language-Action Cues
in Spontaneous Communication";Ho, Shuyuan Mary and Hancock, Jeffrey T. and Booth, Cheryl and Liu, Xiuwen;JOURNAL OF MANAGEMENT INFORMATION SYSTEMS;2016;ISI Web of Science
20164202904237;Computer-Mediated Deception: Strategies Revealed by Language-Action Cues in Spontaneous Communication;Ho, Shuyuan Mary and Hancock, Jeffrey T. and Booth, Cheryl and Liu, Xiuwen;Journal of Management Information Systems;2016;El Compendex
 ISI:000380444802050;Tweet Credibility Analysis Evaluation by Improving Sentiment Dictionary;Kawabe, Takashi and Namihira, Yoshimi and Suzuki, Kouta and Nara, Munehiro and Sakurai, Yoshitaka and Tsuruta, Setsuo and Knauf, Rainer;;2015;ISI Web of Science
20161602267488;Tweet credibility analysis evaluation by improving sentiment dictionary;Kawabe, Takashi and Namihira, Yoshimi and Suzuki, Kouta and Nara, Munehiro and Sakurai, Yoshitaka and Tsuruta, Setsuo and Knauf, Rainer;2015 IEEE Congress on Evolutionary Computation, CEC 2015 - Proceedings;2015;El Compendex
 ISI:000399115001017;On Robust Truth Discovery in Sparse Social Media Sensing;Zhang, Daniel (Yue) and Han, Rungang and Wang, Dong and Huang, Chao;;2016;ISI Web of Science
20171203458845;On robust truth discovery in sparse social media sensing;Zhang, Daniel Yue and Han, Rungang and Wang, Dong and Huang, Chao;Proceedings - 2016 IEEE International Conference on Big Data, Big Data 2016;2016;El Compendex
20173103997887;Web video verification using contextual cues;Papadopoulou, Olga and Zampoglou, Markos and Papadopoulos, Symeon and Kompatsiaris, Yiannis;MFSec 2017 - Proceedings of the 2nd International Workshop on Multimedia Forensics and Security, co-located with ICMR 2017;2017;El Compendex
20164202909740;Alethiometer: A framework for assessing trustworthiness and content validity in social media;Jaho, Eva and Tzoannos, Efstratios and Papadopoulos, Aris and Sarris, Nikos;WWW 2014 Companion - Proceedings of the 23rd International Conference on World Wide Web;2014;El Compendex
 ISI:000390123800015;"Vulnerability to Social Engineering in Social Networks: A Proposed
User-Centric Framework";Albladi, Samar and Weir, George R. S.;;2016;ISI Web of Science
Wang2016883;Topology identification of two-layer unidirectional complex dynamical networks based on auxiliary system approach;Wang, Y. and Wu, X. and Lü, J.;Proceedings of the 28th Chinese Control and Decision Conference, CCDC 2016;2016;Scopus
20163002641278;Rumor propagation detection system in social network services;Yang, Hoonji and Zhong, Jiaofei and Ha, Dongsoo and Oh, Heekuck;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2016;El Compendex
 ISI:000333267200054;Least Cost Rumor Blocking in Social Networks;"Fan, Lidan and Lu, Zaixin and Wu, Weili and Thuraisingham, Bhavani and
Ma, Huan and Bi, Yuanjun";;2013;ISI Web of Science
Fan2013540;Least cost rumor blocking in social networks;Fan, L. and Lu, Z. and Wu, W. and Thuraisingham, B. and Ma, H. and Bi, Y.;Proceedings - International Conference on Distributed Computing Systems;2013;Scopus
20170303261092;Estimating the rumor source with anti-rumor in social networks;Choi, Jaeyoung and Moon, Sangwoo and Shin, Jinwoo and Yi, Yung;Proceedings - International Conference on Network Protocols, ICNP;2016;El Compendex
 ISI:000386424900010;Tracking the Conductance of Rapidly Evolving Topic-Subgraphs;"Galhotra, Sainyam and Bagchi, Amitabha and Bedathur, Srikanta and
Ramanath, Maya and Jain, Vidit";PROCEEDINGS OF THE VLDB ENDOWMENT;2015;ISI Web of Science
 ISI:000322935200008;``Gone too soon″: did Twitter grieve for Michael Jackson?;Lee, Chei Sian and Goh, Dion Hoe-Lian;ONLINE INFORMATION REVIEW;2013;ISI Web of Science
Han2018955;Rumor spreading in interdependent social networks;Han, Q. and Wen, H. and Miao, F.;Peer-to-Peer Networking and Applications;2018;Scopus
Kumar2014188;Accurately detecting trolls in Slashdot Zoo via decluttering;Kumar, S. and Spezzano, F. and Subrahmanian, V.S.;ASONAM 2014 - Proceedings of the 2014 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining;2014;Scopus
 ISI:000374101100032;A Model for Identifying Misinformation in Online Social Networks;Antoniadis, Sotirios and Litou, Iouliana and Kalogeraki, Vana;;2015;ISI Web of Science
Antoniadis2015473;A model for identifying misinformation in online social networks;Antoniadis, S. and Litou, I. and Kalogeraki, V.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2015;Scopus
20161702280782;Detecting rumor patterns in streaming social media;Wang, Shihan and Terano, Takao;Proceedings - 2015 IEEE International Conference on Big Data, IEEE Big Data 2015;2015;El Compendex
Figueira20171136;Detecting journalistic relevance on social media a two-case study using automatic surrogate features;Figueira, Á. and Guimarães, N.;Proceedings of the 2017 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2017;2017;Scopus
 ISI:000388870400006;Efficient Computation of Feedback Arc Set at Web-Scale;Simpson, Michael and Srinivasan, Venkatesh and Thomo, Alex;PROCEEDINGS OF THE VLDB ENDOWMENT;2016;ISI Web of Science
20174104246158;ACM International Conference Proceeding Series;;ACM International Conference Proceeding Series;2016;El Compendex
 ISI:000437040400024;"Estimating the Origin of Diffusion in Complex Networks with Limited
Observations";Xu, Shuaishuai and Zhou, Yinzuo and Zhang, Zike;;2017;ISI Web of Science
20160801989861;Information credibility: A probabilistic graphical model for identifying credible influenza posts on social media;Guo, Qiaozhen and Huang, Wei (Wayne) and Huang, Kai and Liu, Xiao;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2016;El Compendex
Pratiwi201873;Study of hoax news detection using naïve bayes classifier in Indonesian language;Pratiwi, I.Y.R. and Asmara, R.A. and Rahutomo, F.;Proceedings of the 11th International Conference on Information and Communication Technology and System, ICTS 2017;2018;Scopus
NoAuthor2016;Proceedings - 2016 3rd European Network Intelligence Conference, ENIC 2016;;Proceedings - 2016 3rd European Network Intelligence Conference, ENIC 2016;2016;Scopus
Jang2018295;Third person effects of fake news: Fake news regulation and media literacy interventions;Jang, S.M. and Kim, J.K.;Computers in Human Behavior;2018;Scopus
20181004886394;SocksCatch: Automatic detection and grouping of sockpuppets in social media;Yamak, Zaher and Saunier, Julien and Vercouter, Laurent;Knowledge-Based Systems;2018;El Compendex
 ISI:000371793500235;Dynamics of Multi-Campaign Propagation in Online Social Networks;"Thejaswi, M. and Vijayaraghavan, Sriniketh and Das, Avinash and
Thilagam, P. Santhi";;2015;ISI Web of Science
Thejaswi20151571;Dynamics of multi-campaign propagation in online social networks;Thejaswi, M. and Vijayaraghavan, S. and Das, A. and Thilagam, P.S.;Proceedings of the 2015 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2015;2015;Scopus
Thejaswi2015;Dynamics of multi-campaign propagation in online social networks;Thejaswi, M. and Vijayaraghavan, S. and Das, A. and Thilagam, P.S.;Proceedings of the 2015 IEEE International Conference on Data Science and Advanced Analytics, DSAA 2015;2015;Scopus
Zhou2014884;DiffRank: A novel algorithm for information diffusion detection in social networks;Zhou, D.-H. and Han, W.-B.;Jisuanji Xuebao/Chinese Journal of Computers;2014;Scopus
Gupta2015;Improving spam detection in Online Social Networks;Gupta, A. and Kaushal, R.;Proceedings - 2015 International Conference on Cognitive Computing and Information Processing, CCIP 2015;2015;Scopus
 ISI:000366264102066;"Combating Rumor Spread on Social Media: The Effectiveness of Refutation
and Warning";Ozturk, Pinar and Li, Huaye and Sakamoto, Yasuaki;;2015;ISI Web of Science
NoAuthor2017;CEUR Workshop Proceedings;;CEUR Workshop Proceedings;2017;Scopus
 ISI:000434678100016;"Analysis of Online Social Network Connections for Identification of
Influential Users: Survey and Open Research Issues";"Al-Garadi, Mohammed Ali and Varathan, Kasturi Dewi and Ravana, Sri Devi
and Ahmed, Ejaz and Mujtaba, Ghulam and Khan, Muhammad Usman Shahid and
Khan, Samee U.";ACM COMPUTING SURVEYS;2018;ISI Web of Science
 ISI:000388122000014;Identity Deception Prevention Using Common Contribution Network Data;Tsikerdekis, Michail;IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY;2017;ISI Web of Science
Tsikerdekis2017188;Identity Deception Prevention Using Common Contribution Network Data;Tsikerdekis, M.;IEEE Transactions on Information Forensics and Security;2017;Scopus
 ISI:000346159700138;High Precision Credibility Analysis of Information on Twitter;Namihira, Yoshimi and Segawa, Naomichi and Ikegami, Yukino and Kawai, Kenta and Kawabe, Takashi and Tsuruta, Setsuo;;2013;ISI Web of Science
Namihira2013909;High precision credibility analysis of information on twitter;Namihira, Y. and Segawa, N. and Ikegami, Y. and Kawai, K. and Kawabe, T. and Tsuruta, S.;Proceedings - 2013 International Conference on Signal-Image Technology and Internet-Based Systems, SITIS 2013;2013;Scopus
 ISI:000439223300011;"Information Diffusion and Opinion Leader Mathematical Modeling Based on
Microblog";Liu, Xiaoyang and Liu, Chao;IEEE ACCESS;2018;ISI Web of Science
20180504682069;Detect rumors in microblog posts using propagation structure via kernel learning;Ma, Jing and Gao, Wei and Wong, Kam-Fai;ACL 2017 - 55th Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference (Long Papers);2017;El Compendex
Yan201551;A graph-based comprehensive reputation model: Exploiting the social context of opinions to enhance trust in social commerce;Yan, S.-R. and Zheng, X.-L. and Wang, Y. and Song, W.W. and Zhang, W.-Y.;Information Sciences;2015;Scopus
Ciasullo2017208;Fuzzy consensus model in collective knowledge systems: An application for fighting food frauds;Ciasullo, M.V. and D’Aniello, G. and Gaeta, M.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2017;Scopus
20163902836024;Rumor and truth spreading patterns on social network sites during social crisis: Big data analytics approach;Koohikamali, Mehrdad and Kim, Dan J.;Lecture Notes in Business Information Processing;2016;El Compendex
20183105631678;Can you verifi this? Studying uncertainty and decision-making about misinformation using visual analytics;Karduni, Alireza and Wesslen, Ryan and Santhanam, Sashank and Cho, Isaac and Volkova, Svitlana and Arendt, Dustin and Shaikh, Samira and Dou, Wenwen;12th International AAAI Conference on Web and Social Media, ICWSM 2018;2017;El Compendex
20172803940839;Understanding Russian information operations using unsupervised multilingual topic modeling;Chew, Peter A. and Turnley, Jessica G.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2017;El Compendex
Tsikerdekis20141311;Multiple account identity deception detection in social media using nonverbal behavior;Tsikerdekis, M. and Zeadally, S.;IEEE Transactions on Information Forensics and Security;2014;Scopus
 ISI:000382666600227;Real-Time News Certification System on Sina Weibo;"Zhou, Xing and Cao, Juan and Jin, Zhiwei and Xie, Fei and Su, Yu and
Zhang, Junqiang and Chu, Dafeng and Cao, Xuehui";;2015;ISI Web of Science
Figueira2017817;The current state of fake news: Challenges and opportunities;Figueira, Á. and Oliveira, L.;Procedia Computer Science;2017;Scopus
 ISI:000353905500009;"A novel rumor diffusion model considering the effect of truth in online
social media";Sun, Ling and Liu, Yun and Zeng, Qing-An and Xiong, Fei;INTERNATIONAL JOURNAL OF MODERN PHYSICS C;2015;ISI Web of Science
 ISI:000389809500037;"Keeping Up with the Tweet-dashians: The Impact of `Official' Accounts on
Online Rumoring";"Andrews, Cynthia and Fichet, Elodie and Ding, Yuwei and Spiro, Emma S.
and Starbird, Kate";;2016;ISI Web of Science
Andrews2016452;Keeping up with the tweet-dashians: The impact of 'official' accounts on online rumoring;Andrews, C. and Fichet, E. and Ding, Y. and Spiro, E.S. and Starbird, K.;Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW;2016;Scopus
 ISI:000384059300005;"SONATA: Social Network Assisted Trustworthiness Assurance in Smart City
Crowdsensing";Kantarci, Burak and Carr, Kevin G. and Pearsall, Connor D.;INTERNATIONAL JOURNAL OF DISTRIBUTED SYSTEMS AND TECHNOLOGIES;2016;ISI Web of Science
Kantarci2017278;SONATA: Social network assisted trustworthiness assurance in smart city crowdsensing;Kantarci, B. and Carr, K.G. and Pearsall, C.D.;The Internet of Things: Breakthroughs in Research and Practice;2017;Scopus
DasBhattacharjee2018556;Active learning based news veracity detection with feature weighting and deep-shallow fusion;Das Bhattacharjee, S. and Talukder, A. and Balantrapu, B.V.;Proceedings - 2017 IEEE International Conference on Big Data, Big Data 2017;2018;Scopus
 ISI:000428615600054;"Identification of Opinion Leader on Rumor Spreading in Online Social
Network Twitter Using Edge Weighting and Centrality Measure Weighting";Dewi, Fatia Kusuma and Yudhoatmojo, Satrio Baskoro and Budi, Indra;;2017;ISI Web of Science
Louni2018335;Who Spread That Rumor: Finding the Source of Information in Large Online Social Networks with Probabilistically Varying Internode Relationship Strengths;Louni, A. and Subbalakshmi, K.P.;IEEE Transactions on Computational Social Systems;2018;Scopus
NoAuthor2016;Proceedings - 11th International Workshop on Semantic and Social Media Adaptation and Personalization, SMAP 2016;;Proceedings - 11th International Workshop on Semantic and Social Media Adaptation and Personalization, SMAP 2016;2016;Scopus
20181905138556;News consumption during the Italian referendum: A cross-platform analysis on facebook and twitter;Del Vicario, Michela and Gaito, Sabrina and Quattrociocchi, Walter and Zignani, Matteo and Zollo, Fabiana;Proceedings - 2017 International Conference on Data Science and Advanced Analytics, DSAA 2017;2018;El Compendex
20154201394783;Point process modelling of rumour dynamics in social media;Lukasik, Michal and Cohn, Trevor and Bontcheva, Kalina;ACL-IJCNLP 2015 - 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing of the Asian Federation of Natural Language Processing, Proceedings of the Conference;2015;El Compendex
Lukasik2015518;Point process modelling of rumour dynamics in social media;Lukasik, M. and Cohn, T. and Bontcheva, K.;ACL-IJCNLP 2015 - 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing of the Asian Federation of Natural Language Processing, Proceedings of the Conference;2015;Scopus
Bahri2018;Knowledge-based approaches for identity management in online social networks;Bahri, L. and Carminati, B. and Ferrari, E.;Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery;2018;Scopus
20182705520206;Targeted influence minimization in social networks;Wang, Xinjue and Deng, Ke and Li, Jianxin and Yu, Jeffery Xu and Jensen, Christian S. and Yang, Xiaochun;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2018;El Compendex
20180304648958;Cooperative trust relaying and privacy preservation via edge-crowdsourcing in social Internet of Things;Sharma, Vishal and You, Ilsun and Jayakody, Dushantha Nalin K. and Atiquzzaman, Mohammed;Future Generation Computer Systems;2018;El Compendex
Chierichetti2009375;Rumor spreading in social networks;Chierichetti, F. and Lattanzi, S. and Panconesi, A.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2009;Scopus
 ISI:000416305700012;Rumor Gauge: Predicting the Veracity of Rumors on Twitter;Vosoughi, Soroush and Mohsenvand, Mostafa `Neo' and Roy, Deb;ACM TRANSACTIONS ON KNOWLEDGE DISCOVERY FROM DATA;2017;ISI Web of Science
20173104014465;Rumor gauge: Predicting the veracity of rumors on twitter;Vosoughi, Soroush and Mohsenvand, Mostafa Neo and Roy, Deb;ACM Transactions on Knowledge Discovery from Data;2017;El Compendex
 ISI:000208167800004;Blocking Links to Minimize Contamination Spread in a Social Network;Kimura, Masahiro and Saito, Kazumi and Motoda, Hiroshi;ACM TRANSACTIONS ON KNOWLEDGE DISCOVERY FROM DATA;2009;ISI Web of Science
 ISI:000435293600009;"Detecting Pathogenic Social Media Accounts without Content or Network
Structure";Shaabani, Elham and Guo, Ruocheng and Shakarian, Paulo;;2018;ISI Web of Science
Shaabani201857;Detecting pathogenic social media accounts without content or network structure;Shaabani, E. and Guo, R. and Shakarian, P.;Proceedings - 2018 1st International Conference on Data Intelligence and Security, ICDIS 2018;2018;Scopus
 ISI:000402386700019;"Analysis and classification of Arabic crowd-sourced news reports: A case
study of the Syrian crisis";Fraiwan, M. and Al-Younes, Bayan and Al-Jarrah, Omar and Khasawneh, Natheer;;2016;ISI Web of Science
Fraiwan2017;Analysis and classification of Arabic crowd-sourced news reports: A case study of the Syrian crisis;Fraiwan, M. and Al-Younes, B. and Al-Jarrah, O. and Khasawneh, N.;Proceedings of the 2016 12th International Conference on Innovations in Information Technology, IIT 2016;2017;Scopus
NoAuthor2017;Proceedings of the 2017 17th International Conference on Computational Science and Its Applications, ICCSA 2017;;Proceedings of the 2017 17th International Conference on Computational Science and Its Applications, ICCSA 2017;2017;Scopus
20120314681704;Rumor propagation in online social networks like Twitter - A simulation study;Liu, Dechun and Chen, Xi;Proceedings - 3rd International Conference on Multimedia Information Networking and Security, MINES 2011;2011;El Compendex
Diana201886;An instructional factors analysis of an online logical fallacy tutoring system;Diana, N. and Stamper, J. and Koedinger, K.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2018;Scopus
 ISI:000389947600025;Detecting Thai Messages Leading to Deception on Facebook;"Songram, Panida and Choompol, Atchara and Thipsanthia, Paitoon and
Boonjing, Veera";;2016;ISI Web of Science
Brunetti2011626;Dynamic monopolies in colored tori;Brunetti, S. and Lodi, E. and Quattrociocchi, W.;IEEE International Symposium on Parallel and Distributed Processing Workshops and Phd Forum;2011;Scopus
 ISI:000380484500131;"An Efficient Technique To Detect And Prevent Sybil Attacks In Social
Network Applications";Samuel, S. Justin and Dhivya, B.;;2015;ISI Web of Science
Samuel2015;An efficient technique to detect and prevent Sybil attacks in social network applications;Samuel, S.J. and Dhivya, B.;Proceedings of 2015 IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2015;2015;Scopus
 ISI:000433492300003;A Hybrid Approach for Detecting Automated Spammers in Twitter;Fazil, Mohd and Abulaish, Muhammad;IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY;2018;ISI Web of Science
Yang201541;Exploiting the topology property of social network for rumor detection;Yang, Y. and Niu, K. and He, Z.;Proceedings of the 2015 12th International Joint Conference on Computer Science and Software Engineering, JCSSE 2015;2015;Scopus
20135217134039;Epidemiological modeling of news and rumors on Twitter;Jin, Fang and Dougherty, Edward and Saraf, Parang and Mi, Peng and Cao, Yang and Ramakrishnan, Naren;Proceedings of the 7th Workshop on Social Network Mining and Analysis, SNA-KDD 2013;2013;El Compendex
 ISI:000434678500010;Detection and Resolution of Rumours in Social Media: A Survey;Zubiaga, Arkaitz and Aker, Ahmet and Bontcheva, Kalina and Liakata, Maria and Procter, Rob;ACM COMPUTING SURVEYS;2018;ISI Web of Science
20181004851571;Detection and resolution of rumours in social media: A survey;Zubiaga, Arkaitz and Aker, Ahmet and Bontcheva, Kalina and Liakata, Maria and Procter, Rob;ACM Computing Surveys;2018;El Compendex
Kersting2017528;Using sentiment analysis on local up-to-the-minute news: An integrated approach;Kersting, J. and Geierhos, M.;Communications in Computer and Information Science;2017;Scopus
 ISI:000432014402033;"Identifying source of an information in complex networks with limited
observation nodes";Lu, Xindai and Yao, Yiyang and Zhou, Yinzuo;;2017;ISI Web of Science
20161802314840;Proceedings - 2015 12th Web Information System and Application Conference, WISA 2015;;Proceedings - 2015 12th Web Information System and Application Conference, WISA 2015;2015;El Compendex
 ISI:000297145500003;"Vision of the Unseen: Current Trends and Challenges in Digital Image and
Video Forensics";"Rocha, Anderson and Scheirer, Walter and Boult, Terrance and
Goldenstein, Siome";ACM COMPUTING SURVEYS;2011;ISI Web of Science
 ISI:000437355302035;A Novel Rumor Detection Method Based on Labeled Cascade Propagation Tree;Cai, Guoyong and Bi, Mengying and Liu, Jianxing;;2017;ISI Web of Science
20183005590465;A novel rumor detection method based on labeled cascade propagation tree;Cai, Guoyong and Bi, Mengying and Liu, Jianxing;ICNC-FSKD 2017 - 13th International Conference on Natural Computation, Fuzzy Systems and Knowledge Discovery;2017;El Compendex
Dang2016777;Toward understanding how users respond to rumours in social media;Dang, A. and Smit, M. and Moh'D, A. and Minghim, R. and Milios, E.;Proceedings of the 2016 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2016;2016;Scopus
Nguyen20132133;Analysis of misinformation containment in online social networks;Nguyen, N.P. and Yan, G. and Thai, M.T.;Computer Networks;2013;Scopus
 ISI:000390890800293;"Leveraging the Implicit Structure within Social Media for Emergent Rumor
Detection";Sampson, Justin and Morstatter, Fred and Wu, Liang and Liu, Huan;;2016;ISI Web of Science
 ISI:000389020000017;In Search of Credible News;Hardalov, Momchil and Koychev, Ivan and Nakov, Preslav;;2016;ISI Web of Science
 ISI:000424861900121;Early Signals of Trending Rumor Event in Streaming Social Media;Wang, Shihan and Moise, Izabela and Helbing, Dirk and Terano, Takao;;2017;ISI Web of Science
20174304303385;Early Signals of Trending Rumor Event in Streaming Social Media;Wang, Shihan and Moise, Izabela and Helbing, Dirk and Terano, Takao;Proceedings - International Computer Software and Applications Conference;2017;El Compendex
 ISI:000405316000011;On Rumor Source Detection and Its Experimental Verification on Twitter;Krol, Dariusz and Wisniewska, Karolina;;2017;ISI Web of Science
 ISI:000419045500017;"A Multi-criteria Decision Making Approach for the Assessment of
Information Credibility in Social Media";Viviani, Marco and Pasi, Gabriella;;2017;ISI Web of Science
Viviani2017197;A multi-criteria decision making approach for the assessment of information credibility in social media;Viviani, M. and Pasi, G.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2017;Scopus
2001346623942;Project X: Competitive intelligence data mining and analysis;Gilmore, J. and Pagels, M. and Palk, J.;Proceedings of SPIE - The International Society for Optical Engineering;2001;El Compendex
 ISI:000426856900117;Preprocessing Framework for Twitter Bot Detection;Kantepe, Mucahit and Ganiz, Murat Can;;2017;ISI Web of Science
Kantepe2017630;Preprocessing framework for Twitter bot detection;Kantepe, M. and Gañiz, M.C.;2nd International Conference on Computer Science and Engineering, UBMK 2017;2017;Scopus
 ISI:000332201904139;"Topic and Opinion Classification based Information Credibility Analysis
on Twitter";Ikegami, Yukino and Kawai, Kenta and Namihira, Yoshimi and Tsuruta, Setsuo;;2013;ISI Web of Science
20140717327322;Topic and opinion classification based information credibility analysis on twitter;Ikegami, Yukino and Kawai, Kenta and Namihira, Yoshimi and Tsuruta, Setsuo;Proceedings - 2013 IEEE International Conference on Systems, Man, and Cybernetics, SMC 2013;2013;El Compendex
Kaligotla20163088;An agent based model of spread of competing rumors through online interactions on social media;Kaligotla, C. and Yucesan, E. and Chick, S.E.;Proceedings - Winter Simulation Conference;2016;Scopus
Zhu2016119;Complex dynamic behavior of a rumor propagation model with spatialoral diffusion terms;Zhu, L. and Zhao, H. and Wang, H.;Information Sciences;2016;Scopus
Chae2016;Visual analytics for investigative analysis of hoax distress calls using social media;Chae, J. and Zhang, J. and Ko, S. and Malik, A. and Connell, H. and Ebert, D.S.;2016 IEEE Symposium on Technologies for Homeland Security, HST 2016;2016;Scopus
20173104006807;Crowdsourcing the verification of fake news and alternative facts;Sethi, Ricky J.;HT 2017 - Proceedings of the 28th ACM Conference on Hypertext and Social Media;2017;El Compendex
Özgöbek201735;Towards an understanding of fake news;Özgöbek, O. and Gulla, J.A.;CEUR Workshop Proceedings;2017;Scopus
20182805544050;Analyst as data scientist: Surfing vs drowning in the information environment;Kaleda, Kelly and Fenstermacher, Laurie;Proceedings of SPIE - The International Society for Optical Engineering;2018;El Compendex
 ISI:000278995700002;"Moving Phenomenon: Aggregation and Analysis of Geotime-Tagged Contents
on the Web";Kim, Kyoung-Sook and Zettsu, Koji and Kidawara, Yutaka and Kiyoki, Yasushi;;2009;ISI Web of Science
20180304660487;Liar, liar pants on fire: A new benchmark dataset for fake news detection;Wang, William Yang;ACL 2017 - 55th Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference (Long Papers);2017;El Compendex
20142417815272;Social structural behavior of deception in computer-mediated communication;Pak, Jinie and Zhou, Lina;Decision Support Systems;2014;El Compendex
 ISI:000338822000009;"Social structural behavior of deception in computer-mediated
communication";Pak, Jinie and Zhou, Lina;DECISION SUPPORT SYSTEMS;2014;ISI Web of Science
20131816305646;Community intelligence and social media services: A rumor theoretic analysis of tweets during social crises;Oh, Onook and Agrawal, Manish and Rao, H. Raghav;MIS Quarterly: Management Information Systems;2013;El Compendex
 ISI:000329754600006;"COMMUNITY INTELLIGENCE AND SOCIAL MEDIA SERVICES: A RUMOR THEORETIC
ANALYSIS OF TWEETS DURING SOCIAL CRISES";Oh, Onook and Agrawal, Manish and Rao, H. Raghav;MIS QUARTERLY;2013;ISI Web of Science
20161202117335;WMDD 2015 - Proceedings of the ACM Workshop on Multimodal Deception Detection, co-located with ICMI 2015;;WMDD 2015 - Proceedings of the ACM Workshop on Multimodal Deception Detection, co-located with ICMI 2015;2015;El Compendex
 ISI:000439775500010;Provenance-Based Rumor Detection;Chi Thang Duong and Quoc Viet Hung Nguyen and Wang, Sen and Stantic, Bela;;2017;ISI Web of Science
20134416938416;Predatory coercion in social media and protection of children online - A critical discourse analysis approach;Albert, Connie S. and Salam, A.F.;International Conference on Information Systems, ICIS 2012;2012;El Compendex
 ISI:000380428000027;Rumor Diffusion Purpose Analysis from Social Attribute to Social Content;Lin, Dazhen and Lv, Yanping and Cao, Donglin;;2015;ISI Web of Science
20162202441588;Rumor diffusion purpose analysis from social attribute to social content;Lin, Dazhen and Lv, Yanping and Cao, Donglin;Proceedings of 2015 International Conference on Asian Language Processing, IALP 2015;2015;El Compendex
 ISI:000354652400004;"Linking social networks to utilitarian benefits through
counter-knowledge";"Sanchez-Casado, Noelia and Cegarra-Navarro, Juan Gabriel and
Tomaseti-Solano, Eva";ONLINE INFORMATION REVIEW;2015;ISI Web of Science
20153001060391;Linking social networks to utilitarian benefits through counter-knowledge;Sanchez-Casado, Noelia and Cegarra-Navarro, Juan Gabriel and Tomaseti-Solano, Eva;Online Information Review;2015;El Compendex
20160701931698;Minimizing seed selection for disseminating news with probabilistic coverage guarantee;Lee, Zhuo Qi and Hsu, Wen-Jing;ACM International Conference Proceeding Series;2015;El Compendex
20180204641667;Revealing and detecting malicious retweeter groups;Vo, Nguyen and Lee, Kyumin and Cao, Cheng and Tran, Thanh and Choi, Hongkyu;Proceedings of the 2017 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2017;2017;El Compendex
 ISI:000366606600082;"Agent-Based Simulation Research on Group Emotion Evolution of Public
Emergency";Li, Bo and Sun, Duoyong and Lin, Zihan and Ou, Chaomin;;2014;ISI Web of Science
